Interactie	Interactors	MI
ATN1	SNAPC4	0.0715547
ATN1	SNAPC4	0.10695977
ATN1	SORBS1	0.10045388
ATN1	SRC	0.06250645
ATN1	STAG3	0.06781806
ATN1	SYP	0.0712135
ATN1	TMEM170B	0.11891279
ATN1	TPD52	0.11666978
ATN1	TRIM10	0.12261351
ATN1	TSC22D1	0.06186763
ATN1	TUBGCP3	0.06599511
ATN1	VSTM1	0.11769033
ATN1	VWA5A	0.06928634
ATN1	ZNF385A	0.0632823
ATN1	ZNF436	0.06044598
ATN1	ZNF560	0.10634756
B4GALT1	BCL7A	0.11508569
B4GALT1	BRF1	0.13476263
B4GALT1	BTG2	0.10934868
B4GALT1	CCDC90B	0.09106423
B4GALT1	CCNJL	0.09953978
B4GALT1	CD8A	0.08478516
B4GALT1	CLEC5A	0.07201514
B4GALT1	CMTM4	0.17165353
B4GALT1	COL3A1	0.08965113
B4GALT1	COL7A1	0.19195094
B4GALT1	CORO1A	0.08570761
B4GALT1	CPEB3	0.07639294
B4GALT1	CSPP1	0.14492024
B4GALT1	CTXN1	0.06435466
B4GALT1	CX3CL1	0.08004915
B4GALT1	CYFIP2	0.08622633
B4GALT1	DACT1	0.29536635
B4GALT1	DSCC1	0.16190633
B4GALT1	DUSP2	0.11237957
B4GALT1	DUSP3	0.09912115
B4GALT1	DUSP6	0.17686618
B4GALT1	EDAR	0.05934769
B4GALT1	EDC4	0.12107132
B4GALT1	ENPP3	0.06300342
B4GALT1	EPAS1	0.11084727
B4GALT1	EPB41L3	0.06690668
B4GALT1	EPHB1	0.06543632
B4GALT1	EPM2AIP1	0.12865189
B4GALT1	EPM2AIP1	0.1235046
B4GALT1	ERBB3	0.13317791
B4GALT1	ETF1	0.11574901
B4GALT1	F3	0.14492560000000002
B4GALT1	FAM170A	0.08900142
B4GALT1	FER	0.06617998
B4GALT1	FJX1	0.11008763
B4GALT1	FZD7	0.21115369
B4GALT1	GCNT1	0.19088126
B4GALT1	GOLGA7B	0.0654459
B4GALT1	HES1	0.15644442
B4GALT1	HES1	0.17305345
B4GALT1	HIVEP3	0.14807179
B4GALT1	HLA-G	0.07028675
B4GALT1	HOXB13	0.08427117
B4GALT1	HOXC6	0.13866539
B4GALT1	ID1	0.13384803
B4GALT1	IP6K1	0.08138208
B4GALT1	IPPK	0.12045786
B4GALT1	KCNJ5	0.07750497
B4GALT1	KCNS3	0.1723526
B4GALT1	KCTD15	0.12099389999999999
B4GALT1	KDM5A	0.06005578
B4GALT1	KIAA0586	0.07125629
B4GALT1	KIAA0930	0.08520663
B4GALT1	KIF2C	0.12666837
B4GALT1	KIFC3	0.13638427
B4GALT1	KLF11	0.06741916
B4GALT1	KLHL26	0.09232319
B4GALT1	KMT2D	0.05834975
B4GALT1	LCMT2	0.06855631
B4GALT1	LIF	0.25405561
B4GALT1	MAFG	0.24724957
B4GALT1	MTG2	0.11015484
B4GALT1	MYO10	0.22099211
B4GALT1	NAIP	0.15155866
B4GALT1	NIPAL4	0.24023394
B4GALT1	NIPAL4	0.29377168
B4GALT1	NNT	0.11187473
B4GALT1	NUDT14	0.08468293
B4GALT1	PARP2	0.09680875
B4GALT1	PDK1	0.17062726
B4GALT1	PLEKHA2	0.1034448
B4GALT1	PLEKHA6	0.11731710000000001
B4GALT1	PMEPA1	0.30257890000000004
B4GALT1	PMEPA1	0.26724887
B4GALT1	PMM2	0.08894775
B4GALT1	PRICKLE2	0.16336859
B4GALT1	PSPC1	0.12457393
B4GALT1	PXDC1	0.27840609
B4GALT1	RCHY1	0.06932346
B4GALT1	RESP18	0.06212645
B4GALT1	RNF34	0.20603812
B4GALT1	SAV1	0.12654382
B4GALT1	SECTM1	0.09032682
B4GALT1	SERPINE1	0.30379358
B4GALT1	SH3GLB2	0.07711859
B4GALT1	SHANK2	0.08409396
B4GALT1	SHPRH	0.0602388
B4GALT1	SIX1	0.25202721
B4GALT1	SIX5	0.10474602
B4GALT1	SLC30A1	0.10112952
B4GALT1	SMCO4	0.1566336
B4GALT1	SMYD4	0.1016498
B4GALT1	SNAPC4	0.07357211
B4GALT1	SNAPC4	0.17547829
B4GALT1	SORBS1	0.06089078
B4GALT1	SPEN	0.14575258
B4GALT1	SRBD1	0.06391362
B4GALT1	SRC	0.15310831
B4GALT1	STAG3	0.08620737
B4GALT1	SUSD6	0.21237673
B4GALT1	SYP	0.07871346
B4GALT1	TLR4	0.22703972
B4GALT1	TLR4	0.24129411
B4GALT1	TMEM2	0.15908456
B4GALT1	TMEM25	0.06876058
B4GALT1	TMEM53	0.06906813
B4GALT1	TNC	0.07647198
B4GALT1	TPD52	0.05817349
B4GALT1	TRPS1	0.06672879
B4GALT1	TSC22D1	0.09893977
B4GALT1	TXNIP	0.19435755
B4GALT1	VWA5A	0.06141378
B4GALT1	WDR62	0.06546411
B4GALT1	WIZ	0.08165
B4GALT1	XPO1	0.12254575
B4GALT1	ZFYVE27	0.15432001
B4GALT1	ZNF181	0.15689422
B4GALT1	ZNF260	0.11027546
B4GALT1	ZNF33A	0.15685149
B4GALT1	ZNF436	0.15797448
B4GALT1	ZNF469	0.17529187
B4GALT1	ZNF496	0.10063953
B4GALT1	ZNF512	0.15477556
B4GALT1	ZNF516	0.07065199999999999
B4GALT1	ZNF560	0.0783674
BACE1	BCL7A	0.08016296
BACE1	BRF1	0.08185757
BACE1	CCNJL	0.06923858
BACE1	CD28	0.15485005
BACE1	CD8A	0.09244154
BACE1	CDC20B	0.10842752
BACE1	CLEC5A	0.06671529
BACE1	COLCA1	0.08125307
BACE1	CTXN1	0.09079375
BACE1	CX3CL1	0.08976134
BACE1	CYFIP2	0.06541004
BACE1	DUSP2	0.07415853
BACE1	EPAS1	0.09025378
BACE1	EPHB1	0.08676872
BACE1	EQTN	0.05960527
BACE1	FAM161B	0.06759707
BACE1	FER	0.07693344
BACE1	GMFG	0.07602356
BACE1	HES1	0.06669153
BACE1	HES1	0.07279123
BACE1	HYKK	0.08369996
BACE1	HYOU1	0.06473188
BACE1	ID1	0.07733916
BACE1	KDM5A	0.06317312
BACE1	KIFC3	0.06910896
BACE1	KLHL26	0.08471947
BACE1	KRTAP12-2	0.11680731
BACE1	LCMT2	0.08559016
BACE1	LIF	0.05916278
BACE1	NAIP	0.06272733
BACE1	NIPAL4	0.06419477
BACE1	NUDT6	0.07185808
BACE1	PIGA	0.11068704
BACE1	PLEKHA2	0.06091193
BACE1	PLEKHA6	0.06955989
BACE1	PMM2	0.06084377
BACE1	PRICKLE2	0.08274902
BACE1	RAB3A	0.09067776
BACE1	RCHY1	0.07032185
BACE1	RELL2	0.07217393
BACE1	RNF34	0.07397723
BACE1	RRNAD1	0.08988672
BACE1	SH3GLB2	0.0832901
BACE1	SHANK2	0.07314653
BACE1	SIX1	0.058176
BACE1	SIX5	0.06508142
BACE1	SLC34A1	0.06099562
BACE1	SMCO4	0.070886
BACE1	SMYD4	0.066217
BACE1	SNAPC4	0.06830428
BACE1	SYP	0.07434264
BACE1	TMEM53	0.07567815
BACE1	TPD52	0.08070422
BACE1	TRIM10	0.10999655
BACE1	TRUB1	0.08561524
BACE1	TSC22D1	0.07769976
BACE1	VSTM1	0.08621142
BACE1	WIZ	0.08892629
BACE1	ZFYVE27	0.08113254
BACE1	ZNF260	0.07202262
BACE1	ZNF385A	0.18250438
BACE1	ZNF436	0.06274286
BACE1	ZNF496	0.07116013
BACE1	ZNF512	0.0639785
BACE1	ZNF516	0.05906048
BACE1	ZNF560	0.09033224
BCL7A	BRF1	0.086336
BCL7A	BTG2	0.07063292
BCL7A	CAMK2A	0.06310406
BCL7A	CCDC90B	0.18912582
BCL7A	CD8A	0.07139467
BCL7A	CDC20B	0.07785668
BCL7A	CLEC5A	0.10113291
BCL7A	CMTM4	0.20478247
BCL7A	COL3A1	0.16204089
BCL7A	COL7A1	0.09213399
BCL7A	CPEB3	0.08973178
BCL7A	CSPP1	0.11028041
BCL7A	CXCR1	0.08005776
BCL7A	DACT1	0.09964061
BCL7A	DCDC2	0.06449431
BCL7A	DRD3	0.11142284
BCL7A	DSCC1	0.09214381
BCL7A	DUSP2	0.13791463
BCL7A	DUSP3	0.12976174
BCL7A	DUSP6	0.10256776
BCL7A	EDC4	0.0718817
BCL7A	ENPP3	0.06308203
BCL7A	EPAS1	0.07817554
BCL7A	EPB41L3	0.06928014
BCL7A	EPM2AIP1	0.0633853
BCL7A	EQTN	0.07403371
BCL7A	ETF1	0.15286031
BCL7A	F3	0.07243008
BCL7A	FANCD2	0.05953407
BCL7A	FBXW2	0.08033862
BCL7A	FJX1	0.08085688
BCL7A	FZD7	0.09450325
BCL7A	GCNT1	0.12786933
BCL7A	GLUD1	0.10509500000000001
BCL7A	GMFG	0.09884514
BCL7A	GOLGA7B	0.06503019
BCL7A	HAUS5	0.08664213
BCL7A	HES1	0.11558335
BCL7A	HES1	0.11546679
BCL7A	HIVEP3	0.13372833
BCL7A	HLA-G	0.07144092
BCL7A	HOXC6	0.07150457
BCL7A	ID1	0.09128409
BCL7A	INMT	0.05915146
BCL7A	INPP5D	0.07496175
BCL7A	IPPK	0.12397741
BCL7A	KCNJ5	0.07030587
BCL7A	KCNS3	0.07913161
BCL7A	KDM5A	0.08243378
BCL7A	KIAA0930	0.06964218
BCL7A	KIF2C	0.06356808
BCL7A	KIFC3	0.06545627
BCL7A	KLF11	0.13874085
BCL7A	KMT2D	0.07441408
BCL7A	LCMT2	0.07140796
BCL7A	LDB3	0.07011409
BCL7A	LIF	0.0738418
BCL7A	MAFG	0.08137949
BCL7A	MTG2	0.10710564
BCL7A	MYO10	0.08665068
BCL7A	NAIP	0.11228633
BCL7A	NEO1	0.0675681
BCL7A	NIPAL4	0.07695916
BCL7A	NIPAL4	0.0640796
BCL7A	NNT	0.19874264
BCL7A	NUDT14	0.09159374
BCL7A	NUDT6	0.07932335
BCL7A	PDK1	0.17444632
BCL7A	PIGA	0.08381007
BCL7A	PLEKHA2	0.13296688
BCL7A	PLEKHA6	0.0816771
BCL7A	PMEPA1	0.08430094
BCL7A	PMEPA1	0.0668472
BCL7A	PMM2	0.18316038
BCL7A	PPM1E	0.08214043
BCL7A	PRICKLE2	0.09608435
BCL7A	PSPC1	0.11661041
BCL7A	PXDC1	0.07077301
BCL7A	RAB3A	0.07077121
BCL7A	RCHY1	0.07811781
BCL7A	RESP18	0.11409568
BCL7A	RNF34	0.08477232
BCL7A	SAV1	0.20522588
BCL7A	SCARA5	0.08213063
BCL7A	SERPINE1	0.13076192
BCL7A	SH3GLB2	0.06182668
BCL7A	SHPRH	0.08112547
BCL7A	SIX1	0.0901628
BCL7A	SIX5	0.09134475
BCL7A	SLC30A1	0.11691548
BCL7A	SMCO4	0.09459909
BCL7A	SNAPC4	0.19335809
BCL7A	SNAPC4	0.20757549
BCL7A	SORBS1	0.06292331
BCL7A	SORBS1	0.07085593
BCL7A	SPEN	0.0839562
BCL7A	SRBD1	0.14531433
BCL7A	SUSD6	0.06573497
BCL7A	SYP	0.15449063
BCL7A	TACC2	0.15142229999999998
BCL7A	TLR4	0.07712115
BCL7A	TLR4	0.07888238
BCL7A	TMEM170B	0.08838994
BCL7A	TMEM2	0.09071316
BCL7A	TMEM25	0.0724117
BCL7A	TNC	0.08367652
BCL7A	TPD52	0.06218366
BCL7A	TRIM10	0.09184891
BCL7A	TRPS1	0.06097414
BCL7A	TSC22D1	0.14092118
BCL7A	WBSCR17	0.09126883
BCL7A	WDR62	0.0644655
BCL7A	WIZ	0.09264657
BCL7A	XPO1	0.15103837
BCL7A	ZFPM1	0.08805692
BCL7A	ZFYVE27	0.07181197
BCL7A	ZNF181	0.07027975
BCL7A	ZNF260	0.05884391
BCL7A	ZNF385A	0.06957525
BCL7A	ZNF469	0.12431732
BCL7A	ZNF516	0.06996141
BCL7A	ZNF560	0.08855846
BCL7A	ZNF71	0.06695946
BRF1	C9orf72	0.06936566
BRF1	CASTOR2	0.06457446
BRF1	CCDC90B	0.06626054
BRF1	CD8A	0.09090356
BRF1	CDC20B	0.06597519
BRF1	COL3A1	0.0844077
BRF1	CORO1A	0.09239334
BRF1	CXCR1	0.05985744
BRF1	CYFIP2	0.08726928
BRF1	DACT1	0.10519088
BRF1	DRD3	0.09120715
BRF1	DUSP3	0.08258653
BRF1	EDC4	0.09856671
BRF1	EPAS1	0.07510518
BRF1	EPHB1	0.06556811
BRF1	EQTN	0.05875493
BRF1	ERBB3	0.07571493
BRF1	FAM170A	0.06956268
BRF1	FJX1	0.06079668
BRF1	GOLGA7B	0.08669077
BRF1	HIVEP3	0.05987705
BRF1	HLA-G	0.05993212
BRF1	HOXB13	0.07593332
BRF1	KCNJ5	0.07073669
BRF1	KCTD15	0.05941116
BRF1	KDM4B	0.06041638
BRF1	KIF2C	0.11176823
BRF1	KIFC3	0.07557577
BRF1	KLF11	0.06501791
BRF1	KLHL26	0.08222063
BRF1	KRTAP12-2	0.05934239
BRF1	LCMT2	0.06557448
BRF1	LIF	0.05882819
BRF1	MAFG	0.06206243
BRF1	MTG2	0.11241469
BRF1	MYO10	0.06346572
BRF1	NIPAL4	0.09956342
BRF1	NIPAL4	0.08258656
BRF1	NUDT14	0.05980907
BRF1	PARP2	0.10410976
BRF1	PIGA	0.06498132
BRF1	PLEKHA2	0.11440781
BRF1	PMEPA1	0.10526964
BRF1	PMEPA1	0.07609105
BRF1	PMM2	0.06247416
BRF1	PXDC1	0.06760045
BRF1	RAB3A	0.09125925
BRF1	RELL2	0.08577772
BRF1	RNF34	0.05904048
BRF1	SERPINE1	0.07656397
BRF1	SH3GLB2	0.09807011
BRF1	SHANK2	0.08224285
BRF1	SIX1	0.0894802
BRF1	SLC7A1	0.06769686
BRF1	SMCO4	0.07610184
BRF1	SMYD4	0.06758089
BRF1	SRC	0.06681833
BRF1	SUSD6	0.07536638
BRF1	TACC2	0.0863159
BRF1	TCN2	0.05930975
BRF1	TLR4	0.08577007
BRF1	TMEM2	0.08038695
BRF1	TPD52	0.0723887
BRF1	TPP1	0.07251186
BRF1	TRIM10	0.0616742
BRF1	TSC22D1	0.07255923
BRF1	TUBGCP3	0.08837772
BRF1	TXNIP	0.07884139
BRF1	WBSCR17	0.06582118
BRF1	WDR62	0.06889464
BRF1	ZNF260	0.12797554
BRF1	ZNF33A	0.09371303
BRF1	ZNF385A	0.06871114
BRF1	ZNF436	0.1181527
BRF1	ZNF469	0.06998661
BRF1	ZNF512	0.11198274
BRF1	ZNF516	0.09916625
BRF1	ZNF560	0.06725582
BRF1	ZNF71	0.05931505
BTG2	C9orf72	0.11947988
BTG2	CAMK2A	0.06033133
BTG2	CASTOR2	0.06083101
BTG2	CCDC90B	0.06021589
BTG2	CD28	0.08826519999999999
BTG2	CD8A	0.07546767
BTG2	CDC20B	0.09148676
BTG2	CMTM4	0.08162907
BTG2	COL7A1	0.08807206
BTG2	CORO1A	0.068186
BTG2	CRLS1	0.06625194
BTG2	CSPP1	0.12424117
BTG2	CTXN1	0.10049391
BTG2	CX3CL1	0.07311822
BTG2	DACT1	0.10090186
BTG2	DCDC2	0.10069906
BTG2	DRD3	0.06131828
BTG2	DSCC1	0.11252781
BTG2	DUSP2	0.15421544
BTG2	EDAR	0.11320221
BTG2	EPAS1	0.09184157
BTG2	EPM2AIP1	0.0892239
BTG2	ERBB3	0.0591312
BTG2	ETF1	0.06911283
BTG2	F3	0.14549406
BTG2	FANCD2	0.08221037
BTG2	FER	0.05978473
BTG2	FJX1	0.0986631
BTG2	FZD7	0.0796987
BTG2	GCNT1	0.11873629
BTG2	GMFG	0.08917501
BTG2	HAUS5	0.06663413
BTG2	HES1	0.11897778
BTG2	HES1	0.08821441
BTG2	HOXC6	0.11805460000000001
BTG2	ID1	0.08697646
BTG2	IP6K1	0.09792538
BTG2	IPPK	0.09049047
BTG2	KCNS3	0.12579429
BTG2	KCTD15	0.08213812
BTG2	KDM5A	0.06179971
BTG2	KIAA0586	0.07563544
BTG2	KIAA0930	0.062077999999999994
BTG2	KIF2C	0.06808524
BTG2	KIFC3	0.08929898
BTG2	KRTAP12-2	0.06325477
BTG2	LDB3	0.09193495
BTG2	LIF	0.18195765
BTG2	MAFG	0.09208164
BTG2	MYO10	0.12467541
BTG2	NAIP	0.08975933
BTG2	NEO1	0.06136936
BTG2	NIPAL4	0.07753661
BTG2	NIPAL4	0.13772423
BTG2	NUDT14	0.07596611
BTG2	NUDT6	0.13651721
BTG2	PARP2	0.10002842
BTG2	PDK1	0.06119017
BTG2	PIGA	0.05822092
BTG2	PLEKHA2	0.10400869
BTG2	PMEPA1	0.08405314
BTG2	PMEPA1	0.11958614
BTG2	PMM2	0.08225635
BTG2	PPM1E	0.06243845
BTG2	PSPC1	0.08950986
BTG2	PXDC1	0.11924318
BTG2	RCHY1	0.06558986
BTG2	RESP18	0.06980135
BTG2	RNF34	0.17147505
BTG2	SAV1	0.14234243
BTG2	SCARA5	0.05831541
BTG2	SERPINE1	0.10839042
BTG2	SH3GLB2	0.06156293
BTG2	SHANK2	0.07971592
BTG2	SHTN1	0.09608943
BTG2	SIX1	0.11790425
BTG2	SIX5	0.08066617
BTG2	SLC15A1	0.09088078
BTG2	SLC30A1	0.09403086
BTG2	SLC7A1	0.07792344
BTG2	SMYD4	0.06314049
BTG2	SORBS1	0.07079676
BTG2	SORBS1	0.05820572
BTG2	SRC	0.08977855
BTG2	STAG3	0.05849179
BTG2	SUSD6	0.15434112
BTG2	TLR4	0.07097921
BTG2	TLR4	0.15309141
BTG2	TMEM170B	0.09131108
BTG2	TMEM25	0.08206444
BTG2	TNC	0.10826665
BTG2	TPP1	0.05991996
BTG2	TRUB1	0.06923786
BTG2	TSC22D1	0.07567810000000001
BTG2	TXNIP	0.13149433
BTG2	VWA5A	0.06090397
BTG2	WBSCR17	0.095867
BTG2	ZFPM1	0.06791308
BTG2	ZNF181	0.06951354
BTG2	ZNF260	0.09058207
BTG2	ZNF33A	0.06607158
BTG2	ZNF385A	0.07142409
BTG2	ZNF436	0.07537319
BTG2	ZNF469	0.06405221
BTG2	ZNF496	0.07593851
BTG2	ZNF512	0.08795054
BTG2	ZNF516	0.06566839
BTG2	ZNF560	0.09491283
C9orf72	CAMK2A	0.07740228
C9orf72	CD28	0.09177025
C9orf72	CD8A	0.08295563
C9orf72	CD8A	0.10717013
C9orf72	CDC20B	0.06528690000000001
C9orf72	COLCA1	0.08413006
C9orf72	CORO1A	0.07857181
C9orf72	CTXN1	0.06599431
C9orf72	CX3CL1	0.11402082
C9orf72	CYFIP2	0.09100082
C9orf72	DACT1	0.09998662
C9orf72	DENND2D	0.06729454
C9orf72	DRD3	0.07832601
C9orf72	DUSP2	0.13882567
C9orf72	DUSP6	0.11446776
C9orf72	EDC4	0.060621900000000006
C9orf72	ENPP3	0.06557211
C9orf72	EPHB1	0.06012876
C9orf72	EPM2AIP1	0.06232875
C9orf72	EPM2AIP1	0.10226176
C9orf72	ERBB3	0.08890797
C9orf72	ETF1	0.08037399
C9orf72	F3	0.14247053
C9orf72	FAM170A	0.05922503
C9orf72	FANCD2	0.09324718
C9orf72	FBXW2	0.06395788
C9orf72	FJX1	0.07233635
C9orf72	FZD7	0.09146565
C9orf72	GLUD1	0.05831712
C9orf72	HES1	0.11812037
C9orf72	HES1	0.15554093
C9orf72	HLA-G	0.07069926
C9orf72	HOXC6	0.06896233
C9orf72	ICAM4	0.08949038
C9orf72	ID1	0.13225114
C9orf72	IP6K1	0.07956217
C9orf72	IPPK	0.06290669
C9orf72	KCNS3	0.09142276
C9orf72	KCTD15	0.06313295
C9orf72	KDM4B	0.07549836
C9orf72	KIAA0930	0.07292566
C9orf72	KIFC3	0.11270457
C9orf72	KLF11	0.10632122
C9orf72	KRTAP12-2	0.06784897
C9orf72	LIF	0.16559769
C9orf72	MAFG	0.10082825
C9orf72	MYO10	0.12218323
C9orf72	NAIP	0.07508498
C9orf72	NEO1	0.09994726
C9orf72	NIPAL4	0.06707262
C9orf72	NIPAL4	0.12412571
C9orf72	NUDT6	0.08736323
C9orf72	P2RX2	0.0585639
C9orf72	PARP2	0.08286374
C9orf72	PLEKHA2	0.06097585
C9orf72	PMEPA1	0.12583054
C9orf72	PMM2	0.13118584
C9orf72	PPM1E	0.06997632
C9orf72	PRICKLE2	0.07502301
C9orf72	PXDC1	0.11213446
C9orf72	RELL2	0.08134189
C9orf72	RESP18	0.06095798
C9orf72	RNF34	0.14259808
C9orf72	SCARA5	0.06449944
C9orf72	SERPINE1	0.09711271
C9orf72	SH3GLB2	0.0582816
C9orf72	SHPRH	0.08761619999999999
C9orf72	SIX1	0.09665502
C9orf72	SIX5	0.06188903
C9orf72	SLC15A1	0.07508895
C9orf72	SLC30A1	0.07674266
C9orf72	SLC34A1	0.06198348
C9orf72	SLC7A1	0.06037968
C9orf72	SMCO4	0.07662197
C9orf72	SNAPC4	0.06486306
C9orf72	SPEN	0.06806749
C9orf72	SRC	0.07378399
C9orf72	STAG3	0.08112815
C9orf72	SUSD6	0.06554812
C9orf72	TACC2	0.07139715
C9orf72	TLR4	0.06875267
C9orf72	TLR4	0.08955212
C9orf72	TMEM170B	0.11619288
C9orf72	TMEM2	0.09450768
C9orf72	TMEM25	0.06925283
C9orf72	TNC	0.066385
C9orf72	TPD52	0.09221209
C9orf72	TPD52	0.06445248
C9orf72	TRPS1	0.08021853
C9orf72	TRUB1	0.06327219
C9orf72	TUBGCP3	0.05843664
C9orf72	TXNIP	0.12431004
C9orf72	WBSCR17	0.10828752
C9orf72	WDR62	0.07087925
C9orf72	WIZ	0.07379400000000001
C9orf72	ZFYVE27	0.11507952
C9orf72	ZNF181	0.08614994
C9orf72	ZNF260	0.08481131
C9orf72	ZNF33A	0.09039943
C9orf72	ZNF385A	0.08131352
C9orf72	ZNF436	0.09437976
C9orf72	ZNF496	0.1075032
C9orf72	ZNF512	0.09517489999999999
C9orf72	ZNF516	0.07257654
C9orf72	ZNF560	0.08647209
CAMK2A	CBX6	0.07579874
CAMK2A	CCDC90B	0.10038363
CAMK2A	CCNJL	0.06567796
CAMK2A	CD28	0.07475944
CAMK2A	CMTM4	0.0794399
CAMK2A	COL3A1	0.13630354
CAMK2A	COL7A1	0.07442599999999999
CAMK2A	CPEB3	0.06259524
CAMK2A	CSPP1	0.05892563
CAMK2A	CTXN1	0.08465397
CAMK2A	CX3CL1	0.06049145
CAMK2A	CYFIP2	0.09716911
CAMK2A	DRD3	0.08671711
CAMK2A	DUSP6	0.0582683
CAMK2A	EDAR	0.12634272
CAMK2A	EDC4	0.05913092
CAMK2A	ENPP3	0.08439903
CAMK2A	EPB41L3	0.06236678
CAMK2A	ERBB3	0.07855205
CAMK2A	ETF1	0.08251404
CAMK2A	F3	0.08798009
CAMK2A	FANCD2	0.08187487
CAMK2A	FER	0.1006928
CAMK2A	FJX1	0.08036373
CAMK2A	FZD7	0.0941966
CAMK2A	GLUD1	0.0904749
CAMK2A	GMFG	0.0611649
CAMK2A	GOLGA7B	0.05827107
CAMK2A	HAUS5	0.07337523
CAMK2A	HYOU1	0.06165211
CAMK2A	INMT	0.08955305
CAMK2A	INPP5D	0.07009175
CAMK2A	IP6K1	0.07652844
CAMK2A	IPPK	0.06208907
CAMK2A	KCNS3	0.07000795
CAMK2A	KCTD15	0.09372855
CAMK2A	KDM5A	0.06576178
CAMK2A	KIAA0930	0.06470891
CAMK2A	KIFC3	0.06020162
CAMK2A	KLHL26	0.08459524
CAMK2A	KMT2D	0.11438774
CAMK2A	KRTAP12-2	0.07563292
CAMK2A	LCMT2	0.09361668
CAMK2A	LIF	0.09582760000000001
CAMK2A	MAFG	0.08625322
CAMK2A	MYO10	0.08818904
CAMK2A	NAIP	0.06031585
CAMK2A	NEO1	0.08075061
CAMK2A	NNT	0.11565123
CAMK2A	NUDT14	0.10830511
CAMK2A	PDK1	0.07190524
CAMK2A	PXDC1	0.06718213
CAMK2A	RAB3A	0.07972997
CAMK2A	RND2	0.06966058
CAMK2A	RRNAD1	0.10975858
CAMK2A	SERPINE1	0.06091952
CAMK2A	SH3GLB2	0.06046111
CAMK2A	SHPRH	0.07634479
CAMK2A	SHTN1	0.08359185
CAMK2A	SLC7A1	0.06917801
CAMK2A	SPEN	0.06366258
CAMK2A	SRBD1	0.11181141
CAMK2A	SRC	0.07405991
CAMK2A	TLR4	0.06978505
CAMK2A	TLR4	0.08365888
CAMK2A	TMEM170B	0.06906983
CAMK2A	TMEM2	0.07666234
CAMK2A	TPD52	0.11363025
CAMK2A	TPP1	0.06638042
CAMK2A	TRUB1	0.060797000000000004
CAMK2A	TSC22D1	0.06361675
CAMK2A	TXNIP	0.07007499
CAMK2A	VSTM1	0.08736131
CAMK2A	WBSCR17	0.06035256
CAMK2A	XPO1	0.07509952
CAMK2A	ZFYVE27	0.06694588
CAMK2A	ZNF181	0.07721865
CAMK2A	ZNF469	0.07297107
CAMK2A	ZNF512	0.0661716
CAMK2A	ZNF516	0.07030899
CAMK2A	ZNF71	0.07319408
CASTOR2	CCDC90B	0.06617342
CASTOR2	CD8A	0.06466696
CASTOR2	COLCA1	0.06787038
CASTOR2	CPEB3	0.06375424
CASTOR2	CTXN1	0.07222977
CASTOR2	CX3CL1	0.09291103
CASTOR2	DRD3	0.06171276
CASTOR2	ENPP3	0.10188816
CASTOR2	EPAS1	0.11531044
CASTOR2	EPM2AIP1	0.11823549
CASTOR2	ERBB3	0.12415202
CASTOR2	FANCD2	0.07272843
CASTOR2	FER	0.06612559
CASTOR2	HLA-G	0.05805512
CASTOR2	ICAM4	0.05878036
CASTOR2	INPP5D	0.06512797
CASTOR2	IPPK	0.06901499
CASTOR2	KDM4B	0.09924687
CASTOR2	KDM5A	0.07415598
CASTOR2	KLF11	0.05961378
CASTOR2	KRTAP12-2	0.06228642
CASTOR2	LCMT2	0.05915880000000001
CASTOR2	LDB3	0.09621438
CASTOR2	NUDT14	0.07954845
CASTOR2	NUDT6	0.08043341
CASTOR2	PIGA	0.09228925
CASTOR2	PLEKHA2	0.05995455
CASTOR2	RAB3A	0.08166105
CASTOR2	RESP18	0.14866196
CASTOR2	RND2	0.06297513
CASTOR2	RRNAD1	0.10423532
CASTOR2	SHTN1	0.11204673
CASTOR2	SLC15A1	0.07442882
CASTOR2	SLC7A1	0.05873365
CASTOR2	SNAPC4	0.05969454
CASTOR2	SORBS1	0.07433713
CASTOR2	SORBS1	0.13629317
CASTOR2	TMEM170B	0.07361502
CASTOR2	TPD52	0.06881434
CASTOR2	TPP1	0.07113637
CASTOR2	WIZ	0.06815036
CASTOR2	ZFPM1	0.06922039
CASTOR2	ZNF181	0.13789223
CASTOR2	ZNF260	0.11800526
CASTOR2	ZNF385A	0.07684395
CASTOR2	ZNF436	0.08041562
CBX6	CD28	0.090054
CBX6	CD8A	0.08341863
CBX6	CD8A	0.09444891
CBX6	CMTM4	0.07183085
CBX6	COL7A1	0.11616010000000002
CBX6	CPEB3	0.07764052
CBX6	CTXN1	0.06388803
CBX6	CXCR1	0.05920894
CBX6	DACT1	0.06297404
CBX6	DENND2D	0.06227486
CBX6	DRD3	0.07168569
CBX6	DSCC1	0.06756361
CBX6	DUSP3	0.09417201
CBX6	DUSP6	0.06124433
CBX6	EDAR	0.11125508
CBX6	EPHB1	0.09593792
CBX6	EPM2AIP1	0.06448433
CBX6	EPM2AIP1	0.06385395
CBX6	F3	0.06849392
CBX6	FAM161B	0.06218425
CBX6	FANCD2	0.07983501
CBX6	FBXW2	0.06310585
CBX6	FJX1	0.06252276
CBX6	GCNT1	0.06074791
CBX6	GMFG	0.15901289999999998
CBX6	GOLGA7B	0.06434817
CBX6	HLA-G	0.10856895
CBX6	HOXB13	0.07049209
CBX6	HYKK	0.07407166
CBX6	ICAM4	0.11910001
CBX6	INPP5D	0.07564369
CBX6	IP6K1	0.07234133
